f2,precision_task,recall_task,f1_task,accuracy,fp_rate_control,ari,bic,silhouette,tau,subset,n_feat,iter
0.4876561879294524,0.7061242327838299,0.45883524725993546,0.542967256851807,0.5454193504962432,0.34344006566842317,-0.006836297320195384,1023.4324611234057,0.24138972691150085,0.8,"delta_variance,ic_left_delta_variance,ic_left_extrema_abs_slope,ic_right_auc_difference,ic_right_total_band_power_delta",5,4569
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.029465857676036898,830.8248566091094,0.18906619018971224,0.0,"auc_difference,ic_left_delta_variance,ic_right_delta_mean,power_epoch",4,4570
0.5384819498198091,0.6875545617173524,0.5173894234962351,0.5786385160576522,0.5548494764119306,0.3631855500680729,0.029465857676036898,830.8248566091094,0.18906619018971224,0.6,"auc_difference,ic_left_delta_variance,ic_right_delta_mean,power_epoch",4,4571
0.561255596852045,0.670159090909091,0.5455065267319824,0.5913007088350148,0.5527009941596288,0.4217487684567091,0.029465857676036898,830.8248566091094,0.18906619018971224,0.8,"auc_difference,ic_left_delta_variance,ic_right_delta_mean,power_epoch",4,4572
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.011580326532223958,897.436343283602,0.2164854082155893,0.0,"abs_auc_activation,extrema_line_length,ic_left_auc_difference,ic_right_extrema_abs_slope",4,4573
0.46817636267387097,0.6571164417791104,0.4472927290170654,0.509799206641312,0.5341422005226042,0.34646962231899403,0.011580326532223958,897.436343283602,0.2164854082155893,0.6,"abs_auc_activation,extrema_line_length,ic_left_auc_difference,ic_right_extrema_abs_slope",4,4574
0.486964148814199,0.6582032535664496,0.46913882024595166,0.5231550104929965,0.5435903206859888,0.36026272576679425,0.011580326532223958,897.436343283602,0.2164854082155893,0.8,"abs_auc_activation,extrema_line_length,ic_left_auc_difference,ic_right_extrema_abs_slope",4,4575
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.043380155623413005,920.4748782853519,0.28723287941148073,0.0,"ic_left_delta_mean,ic_right_total_band_power_delta,kurtosis_activation,power_ic_right,total_band_power_delta",5,4576
0.5120974926887654,0.8909897796956621,0.4699134226822106,0.5958730158730159,0.6214160698638765,0.11588669950284351,0.043380155623413005,920.4748782853519,0.28723287941148073,0.6,"ic_left_delta_mean,ic_right_total_band_power_delta,kurtosis_activation,power_ic_right,total_band_power_delta",5,4577
0.5184481638301567,0.8834867834867837,0.4775497863185742,0.5992890591741167,0.6210943195421262,0.13255336616881574,0.043380155623413005,920.4748782853519,0.28723287941148073,0.8,"ic_left_delta_mean,ic_right_total_band_power_delta,kurtosis_activation,power_ic_right,total_band_power_delta",5,4578
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.044712400641909615,577.5202894327182,0.30395502892482584,0.0,"ic_right_abs_auc_activation,ic_right_extrema_abs_slope,ic_right_extrema_line_length",3,4579
0.5511197112456132,0.6402877269677754,0.5330788150129371,0.5809765265210809,0.5417765451387279,0.4674220032661074,0.044712400641909615,577.5202894327182,0.30395502892482584,0.6,"ic_right_abs_auc_activation,ic_right_extrema_abs_slope,ic_right_extrema_line_length",3,4580
0.5655829868352228,0.6142803624946482,0.5551312033026136,0.5824080145806273,0.5258855828648763,0.5530952380741724,0.044712400641909615,577.5202894327182,0.30395502892482584,0.8,"ic_right_abs_auc_activation,ic_right_extrema_abs_slope,ic_right_extrema_line_length",3,4581
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.023955486809282122,640.1919980927737,0.2350244145096898,0.0,"delta_mean,ic_left_auc_difference,ic_left_delta_variance",3,4582
0.5659126889085371,0.7431061313414254,0.5491423089222897,0.6043721426049183,0.56963029293295,0.36481937601153813,0.023955486809282122,640.1919980927737,0.2350244145096898,0.6,"delta_mean,ic_left_auc_difference,ic_left_delta_variance",3,4583
0.6229326358713525,0.7382084044223264,0.6213074396022908,0.6405219675194445,0.5893986596048965,0.4252463054016509,0.023955486809282122,640.1919980927737,0.2350244145096898,0.8,"delta_mean,ic_left_auc_difference,ic_left_delta_variance",3,4584
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.012293217935849926,783.2794488636835,0.23038367781712726,0.0,"ic_left_delta_variance,ic_right_extrema_abs_slope,kurtosis_activation,power_epoch",4,4585
0.4576986096516422,0.7275127762932642,0.42091042823502056,0.5286438079868668,0.548153626385955,0.24009852215798344,0.012293217935849926,783.2794488636835,0.23038367781712726,0.6,"ic_left_delta_variance,ic_right_extrema_abs_slope,kurtosis_activation,power_epoch",4,4586
0.51288131515818,0.7241666666666666,0.48046538942349626,0.5727014977285141,0.577350938249751,0.27032840721430024,0.012293217935849926,783.2794488636835,0.23038367781712726,0.8,"ic_left_delta_variance,ic_right_extrema_abs_slope,kurtosis_activation,power_epoch",4,4587
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.05366274981909114,549.5753807128052,0.3037452933921264,0.0,"abs_auc_activation,ic_left_extrema_abs_slope,ic_left_extrema_line_length",3,4588
0.3024555547163411,0.5098716199259676,0.2763313079629037,0.35369311112147583,0.39201689769605796,0.4430952380789302,0.05366274981909114,549.5753807128052,0.3037452933921264,0.6,"abs_auc_activation,ic_left_extrema_abs_slope,ic_left_extrema_line_length",3,4589
0.324420074870457,0.5178681999115435,0.2986302293804692,0.37396729266362083,0.39736423109217184,0.470451559917075,0.05366274981909114,549.5753807128052,0.3037452933921264,0.8,"abs_auc_activation,ic_left_extrema_abs_slope,ic_left_extrema_line_length",3,4590
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.0447648835932864,1092.0637424330666,0.15426122007593,0.0,"auc_difference,ic_left_delta_mean,ic_right_abs_auc_activation,ic_right_kurtosis_activation,ic_right_peak_amplitude",5,4591
0.571434456097393,0.6954358157991879,0.5544853330232288,0.6045050600885515,0.5987097452631176,0.3645730705937744,0.0447648835932864,1092.0637424330666,0.15426122007593,0.6,"auc_difference,ic_left_delta_mean,ic_right_abs_auc_activation,ic_right_kurtosis_activation,ic_right_peak_amplitude",5,4592
0.5913192155195806,0.6852870594031897,0.5796810186934908,0.6152716324099546,0.6008231749046372,0.40836617404043585,0.0447648835932864,1092.0637424330666,0.15426122007593,0.8,"auc_difference,ic_left_delta_mean,ic_right_abs_auc_activation,ic_right_kurtosis_activation,ic_right_peak_amplitude",5,4593
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.014090231253078886,1051.6329981111016,0.17482351088955156,0.0,"delta_variance,ic_left_kurtosis_activation,ic_left_total_band_power_delta,ic_right_abs_auc_activation,power_epoch",5,4594
0.4847919930636457,0.7181082075818918,0.4539854057039857,0.5440049633503469,0.5371516748819865,0.3405090311864548,-0.014090231253078886,1051.6329981111016,0.17482351088955156,0.6,"delta_variance,ic_left_kurtosis_activation,ic_left_total_band_power_delta,ic_right_abs_auc_activation,power_epoch",5,4595
0.49468726328543094,0.7143406647754473,0.46539535424600975,0.5508953626083215,0.5377990199524612,0.36073891624324383,-0.014090231253078886,1051.6329981111016,0.17482351088955156,0.8,"delta_variance,ic_left_kurtosis_activation,ic_left_total_band_power_delta,ic_right_abs_auc_activation,power_epoch",5,4596
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.006875459528457346,777.8146493947803,0.20041581391778324,0.0,"extrema_line_length,ic_left_delta_mean,ic_left_extrema_abs_slope,ic_left_peak_amplitude",4,4597
0.5585868728332845,0.6943160029278499,0.5413623281100095,0.5924377594440627,0.577447042362247,0.4040722495741604,0.006875459528457346,777.8146493947803,0.20041581391778324,0.6,"extrema_line_length,ic_left_delta_mean,ic_left_extrema_abs_slope,ic_left_peak_amplitude",4,4598
0.6025993867687313,0.6760959855476306,0.5990789894467541,0.6154608174860658,0.586720946497757,0.48637110014605056,0.006875459528457346,777.8146493947803,0.20041581391778324,0.8,"extrema_line_length,ic_left_delta_mean,ic_left_extrema_abs_slope,ic_left_peak_amplitude",4,4599
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.01865697777685047,511.9397413304494,0.20960677565661906,0.0,"extrema_line_length,ic_left_auc_difference,ic_left_delta_mean,ic_left_kurtosis_activation,kurtosis_activation",5,4600
0.3717154828160735,0.5967271858576206,0.3448084425967381,0.42602074797700845,0.437706771750186,0.38027914612643565,0.01865697777685047,511.9397413304494,0.20960677565661906,0.6,"extrema_line_length,ic_left_auc_difference,ic_left_delta_mean,ic_left_kurtosis_activation,kurtosis_activation",5,4601
0.38210657135557713,0.5886446886446887,0.3561982731052127,0.4334715668049001,0.4381622834416527,0.4019458127923106,0.01865697777685047,511.9397413304494,0.20960677565661906,0.8,"extrema_line_length,ic_left_auc_difference,ic_left_delta_mean,ic_left_kurtosis_activation,kurtosis_activation",5,4602
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.04198890322896441,423.4599898519294,0.4311965394695901,0.0,"ic_right_kurtosis_activation,ic_right_peak_amplitude",2,4603
0.4566247674143676,0.8123768472906404,0.4134200075587987,0.5427717009793215,0.5682360299187466,0.19302955664270974,0.04198890322896441,423.4599898519294,0.4311965394695901,0.6,"ic_right_kurtosis_activation,ic_right_peak_amplitude",2,4604
0.5223760563083552,0.7852208908559023,0.4872414454748961,0.5890276582853511,0.5865695202034562,0.2839490968693935,0.04198890322896441,423.4599898519294,0.4311965394695901,0.8,"ic_right_kurtosis_activation,ic_right_peak_amplitude",2,4605
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-1.765382964702966e-05,989.322195858536,0.27070825708481355,0.0,"ic_left_extrema_abs_slope,ic_left_kurtosis_activation,ic_left_peak_amplitude,ic_right_abs_auc_activation,power_ic_left",5,4606
0.4190414914140798,0.7428197064989518,0.3864556792743553,0.487172861120068,0.5357692273084831,0.2351806239646605,-1.765382964702966e-05,989.322195858536,0.27070825708481355,0.6,"ic_left_extrema_abs_slope,ic_left_kurtosis_activation,ic_left_peak_amplitude,ic_right_abs_auc_activation,power_ic_left",5,4607
0.4255473134928137,0.7315390749601275,0.39372840654708263,0.49179017825688726,0.5335977256576719,0.2554105090214495,-1.765382964702966e-05,989.322195858536,0.27070825708481355,0.8,"ic_left_extrema_abs_slope,ic_left_kurtosis_activation,ic_left_peak_amplitude,ic_right_abs_auc_activation,power_ic_left",5,4608
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.029443776742044826,1015.7488332304783,0.201476958158671,0.0,"auc_difference,ic_left_auc_difference,ic_left_extrema_abs_slope,ic_left_extrema_line_length,ic_right_kurtosis_activation",5,4609
0.4966572805531616,0.6083506849714533,0.4795200744250952,0.5279617016075131,0.5288292262311904,0.42932676517268337,0.029443776742044826,1015.7488332304783,0.201476958158671,0.6,"auc_difference,ic_left_auc_difference,ic_left_extrema_abs_slope,ic_left_extrema_line_length,ic_right_kurtosis_activation",5,4610
0.5077351593655941,0.6054943114408103,0.4935724627147716,0.5342477095994129,0.5333236082536623,0.44311986862048364,0.029443776742044826,1015.7488332304783,0.201476958158671,0.8,"auc_difference,ic_left_auc_difference,ic_left_extrema_abs_slope,ic_left_extrema_line_length,ic_right_kurtosis_activation",5,4611
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.009866610525219062,845.5536355087964,0.1824038923263402,0.0,"auc_difference,ic_left_kurtosis_activation,ic_right_kurtosis_activation,power_ic_left",4,4612
0.46227240808726255,0.6766738524633261,0.42927138994679764,0.5233311487706518,0.5185902409184353,0.34363711000335795,-0.009866610525219062,845.5536355087964,0.1824038923263402,0.6,"auc_difference,ic_left_kurtosis_activation,ic_right_kurtosis_activation,power_ic_left",4,4613
0.49176619825035706,0.6820379121442988,0.4605720266302294,0.5481261022927689,0.530764083183032,0.36409688011760266,-0.009866610525219062,845.5536355087964,0.1824038923263402,0.8,"auc_difference,ic_left_kurtosis_activation,ic_right_kurtosis_activation,power_ic_left",4,4614
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.013093206660943222,762.8718276623337,0.2654567621780858,0.0,"delta_variance,ic_left_delta_mean,kurtosis_activation,power_epoch",4,4615
0.45908946850868865,0.684731140314036,0.4256230485216734,0.5217834467120182,0.523692983618927,0.31439244662178656,0.013093206660943222,762.8718276623337,0.2654567621780858,0.6,"delta_variance,ic_left_delta_mean,kurtosis_activation,power_epoch",4,4616
0.5075833595224575,0.6574631170488431,0.4834646044713202,0.5512805474095798,0.5285228888873086,0.4102545155840212,0.013093206660943222,762.8718276623337,0.2654567621780858,0.8,"delta_variance,ic_left_delta_mean,kurtosis_activation,power_epoch",4,4617
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.032119662558426645,631.1058748646938,0.14258794507204015,0.0,"auc_difference,ic_left_extrema_line_length,ic_right_auc_difference,ic_right_delta_mean,ic_right_kurtosis_activation",5,4618
0.5205790622557462,0.6185405196561383,0.5048624007907666,0.5491642712658362,0.5070843766580733,0.49050903117980793,0.032119662558426645,631.1058748646938,0.14258794507204015,0.6,"auc_difference,ic_left_extrema_line_length,ic_right_auc_difference,ic_right_delta_mean,ic_right_kurtosis_activation",5,4619
0.5651100965163894,0.6262369538310775,0.5535974648951945,0.5848565822085777,0.5186865632126201,0.5454515599135532,0.032119662558426645,631.1058748646938,0.14258794507204015,0.8,"auc_difference,ic_left_extrema_line_length,ic_right_auc_difference,ic_right_delta_mean,ic_right_kurtosis_activation",5,4620
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.02447212263360083,760.7046496901609,0.26142304547732303,0.0,"ic_left_auc_difference,ic_left_total_band_power_delta,ic_right_delta_mean,power_ic_left",4,4621
0.525341082296017,0.8477188077507181,0.485052766229613,0.6044731738849386,0.6099327550091378,0.2072988505669595,0.02447212263360083,760.7046496901609,0.26142304547732303,0.6,"ic_left_auc_difference,ic_left_total_band_power_delta,ic_right_delta_mean,power_ic_left",4,4622
0.530225324836052,0.8312218337218338,0.4926891298659767,0.6039850095870215,0.6022220865832049,0.24586206895626242,0.02447212263360083,760.7046496901609,0.26142304547732303,0.8,"ic_left_auc_difference,ic_left_total_band_power_delta,ic_right_delta_mean,power_ic_left",4,4623
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.022904143419207927,438.30296035744016,0.3740597627744259,0.0,"abs_auc_activation,ic_right_kurtosis_activation",2,4624
0.48855969500663576,0.6584403876493126,0.4664291653341861,0.53049244608465,0.5377865876973629,0.3905254515453541,0.022904143419207927,438.30296035744016,0.3740597627744259,0.6,"abs_auc_activation,ic_right_kurtosis_activation",2,4625
0.5652543581147604,0.6823211875843455,0.5461012297584091,0.6000486729772125,0.5610424016508512,0.44763546796364395,0.022904143419207927,438.30296035744016,0.3740597627744259,0.8,"abs_auc_activation,ic_right_kurtosis_activation",2,4626
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.01086540604038891,648.7003987228767,0.1260271030009092,0.0,"delta_mean,ic_left_total_band_power_delta,ic_right_abs_auc_activation,ic_right_auc_difference,ic_right_extrema_line_length",5,4627
0.5880835620098591,0.6901899451471054,0.5678269616536326,0.6219058689488575,0.5731843664223991,0.425254515583174,0.01086540604038891,648.7003987228767,0.1260271030009092,0.6,"delta_mean,ic_left_total_band_power_delta,ic_right_abs_auc_activation,ic_right_auc_difference,ic_right_extrema_line_length",5,4628
0.5880835620098591,0.6901899451471054,0.5678269616536326,0.6219058689488575,0.5731843664223991,0.425254515583174,0.01086540604038891,648.7003987228767,0.1260271030009092,0.8,"delta_mean,ic_left_total_band_power_delta,ic_right_abs_auc_activation,ic_right_auc_difference,ic_right_extrema_line_length",5,4629
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.01719008681842659,458.0853492275446,0.36821182883813375,0.0,"abs_auc_activation,ic_right_delta_mean",2,4630
0.48987199399459325,0.7241864018334606,0.4593351745791784,0.5486704463570258,0.538303697985229,0.3077257799553421,-0.01719008681842659,458.0853492275446,0.36821182883813375,0.6,"abs_auc_activation,ic_right_delta_mean",2,4631
0.5536207714906741,0.7102118387832673,0.5280579120272118,0.5997364953886692,0.5625045302433819,0.367208538573801,-0.01719008681842659,458.0853492275446,0.36821182883813375,0.8,"abs_auc_activation,ic_right_delta_mean",2,4632
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.038743598866291654,909.8007680181706,0.194953366710853,0.0,"ic_left_delta_mean,ic_left_extrema_line_length,ic_left_kurtosis_activation,power_epoch",4,4633
0.4812774867910698,0.6318170426065163,0.4621248364682966,0.5192703875870087,0.5325218274579998,0.38744663381127975,0.038743598866291654,909.8007680181706,0.194953366710853,0.6,"ic_left_delta_mean,ic_left_extrema_line_length,ic_left_kurtosis_activation,power_epoch",4,4634
0.5122050194457021,0.6268854742803993,0.49717440474459984,0.5415872418951456,0.5381467708056069,0.43957307059092726,0.038743598866291654,909.8007680181706,0.194953366710853,0.8,"ic_left_delta_mean,ic_left_extrema_line_length,ic_left_kurtosis_activation,power_epoch",4,4635
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.010866841851071419,1000.8727879681061,0.15452426690771276,0.0,"extrema_abs_slope,ic_left_delta_variance,ic_right_delta_mean,ic_right_extrema_line_length,power_ic_left",5,4636
0.5596607661854334,0.686294041189677,0.5420544814954793,0.5948930484748534,0.5483820216024643,0.41361247945838003,0.010866841851071419,1000.8727879681061,0.15452426690771276,0.6,"extrema_abs_slope,ic_left_delta_variance,ic_right_delta_mean,ic_right_extrema_line_length,power_ic_left",5,4637
0.5731664529560536,0.6792893827732577,0.557690845131843,0.6036270733012307,0.5493648899188486,0.4409688012965248,0.010866841851071419,1000.8727879681061,0.15452426690771276,0.8,"extrema_abs_slope,ic_left_delta_variance,ic_right_delta_mean,ic_right_extrema_line_length,power_ic_left",5,4638
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.003957511503406873,605.3137499391794,0.32028552470516086,0.0,"ic_left_extrema_abs_slope,ic_right_abs_auc_activation,ic_right_total_band_power_delta",3,4639
0.5191863109296142,0.7344497607655504,0.49236154315783354,0.5728190910213382,0.5857881205303564,0.2929802955550396,0.003957511503406873,605.3137499391794,0.32028552470516086,0.6,"ic_left_extrema_abs_slope,ic_right_abs_auc_activation,ic_right_total_band_power_delta",3,4640
0.5544839922177521,0.7333808099510991,0.5322879320871007,0.599338732014547,0.6015085291118228,0.32487684727789806,0.003957511503406873,605.3137499391794,0.32028552470516086,0.8,"ic_left_extrema_abs_slope,ic_right_abs_auc_activation,ic_right_total_band_power_delta",3,4641
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.08966035031014447,608.1007991517575,0.32252922750112906,0.0,"ic_left_peak_amplitude,ic_right_peak_amplitude,ic_right_total_band_power_delta",3,4642
0.6180475592047705,0.8784527629233511,0.5818449283367736,0.6872370042284035,0.6741935387559865,0.19137931033742847,0.08966035031014447,608.1007991517575,0.32252922750112906,0.6,"ic_left_peak_amplitude,ic_right_peak_amplitude,ic_right_total_band_power_delta",3,4643
0.6479153363173988,0.8557737914259652,0.6177031717882373,0.7048708735508012,0.686259425787299,0.2213628899750292,0.08966035031014447,608.1007991517575,0.32252922750112906,0.8,"ic_left_peak_amplitude,ic_right_peak_amplitude,ic_right_total_band_power_delta",3,4644
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.003565082536604797,649.1960577055302,0.21055607702000842,0.0,"delta_mean,delta_variance,ic_left_extrema_abs_slope",3,4645
0.4371067020458398,0.6546243842364532,0.40521464081169867,0.49696135104687267,0.49708304698011974,0.3710098522027632,-0.003565082536604797,649.1960577055302,0.21055607702000842,0.6,"delta_mean,delta_variance,ic_left_extrema_abs_slope",3,4646
0.48005605412657787,0.6600487012987013,0.452167223885804,0.5311371786143854,0.5180208720149577,0.4010098522016244,-0.003565082536604797,649.1960577055302,0.21055607702000842,0.8,"delta_mean,delta_variance,ic_left_extrema_abs_slope",3,4647
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.005359566862094592,770.2135172874273,0.14560977999322128,0.0,"abs_auc_activation,ic_left_abs_auc_activation,ic_left_delta_mean,ic_right_extrema_abs_slope,power_epoch",5,4648
0.5464102478398576,0.6653958565005077,0.523569381050673,0.5851209638533561,0.5376473127287305,0.4426929392274184,-0.005359566862094592,770.2135172874273,0.14560977999322128,0.6,"abs_auc_activation,ic_left_abs_auc_activation,ic_left_delta_mean,ic_right_extrema_abs_slope,power_epoch",5,4649
0.5496221091568945,0.6635196838926277,0.527569381050673,0.5868495723235376,0.5376473127287305,0.4510262725604045,-0.005359566862094592,770.2135172874273,0.14560977999322128,0.8,"abs_auc_activation,ic_left_abs_auc_activation,ic_left_delta_mean,ic_right_extrema_abs_slope,power_epoch",5,4650
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.05249905673410833,1071.253562434695,0.1438156698906417,0.0,"delta_mean,ic_left_kurtosis_activation,ic_right_kurtosis_activation,ic_right_peak_amplitude,peak_amplitude",5,4651
0.5155644022681083,0.6340659340659341,0.494222868273396,0.5527096129288328,0.5300262423357633,0.4321921182098878,0.05249905673410833,1071.253562434695,0.1438156698906417,0.6,"delta_mean,ic_left_kurtosis_activation,ic_right_kurtosis_activation,ic_right_peak_amplitude,peak_amplitude",5,4652
0.5285101971823212,0.6308182145860867,0.5094064017210803,0.5612606837606837,0.5329788504267654,0.4526518883241325,0.05249905673410833,1071.253562434695,0.1438156698906417,0.8,"delta_mean,ic_left_kurtosis_activation,ic_right_kurtosis_activation,ic_right_peak_amplitude,peak_amplitude",5,4653
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.018880552102183625,629.9435616450744,0.24223149061910765,0.0,"auc_difference,ic_right_extrema_abs_slope,power_epoch",3,4654
0.5665280451584154,0.6761010558069381,0.5505910399162717,0.5959598394797803,0.5880965110951664,0.39865353036243784,0.018880552102183625,629.9435616450744,0.24223149061910765,0.6,"auc_difference,ic_right_extrema_abs_slope,power_epoch",3,4655
0.5969193327799418,0.6735781014380816,0.5868810652091752,0.6161748115101648,0.602155157299606,0.42744663380966863,0.018880552102183625,629.9435616450744,0.24223149061910765,0.8,"auc_difference,ic_right_extrema_abs_slope,power_epoch",3,4656
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.07989847325242525,835.6615967696771,0.22848874551684348,0.0,"ic_left_delta_mean,ic_left_extrema_abs_slope,ic_left_total_band_power_delta,ic_right_peak_amplitude",4,4657
0.5991095641430977,0.7304219231847491,0.5783211326569179,0.6372424290476143,0.5885713429392169,0.38725779965663787,0.07989847325242525,835.6615967696771,0.22848874551684348,0.6,"ic_left_delta_mean,ic_left_extrema_abs_slope,ic_left_total_band_power_delta,ic_right_peak_amplitude",4,4658
0.6246569359560578,0.7136873654198802,0.6124014303572987,0.6492156664646056,0.5886644675592906,0.4403284072079391,0.07989847325242525,835.6615967696771,0.22848874551684348,0.8,"ic_left_delta_mean,ic_left_extrema_abs_slope,ic_left_total_band_power_delta,ic_right_peak_amplitude",4,4659
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.12621807679730618,606.9603621214245,0.25520521178668776,0.0,"ic_left_delta_mean,ic_left_peak_amplitude,ic_right_peak_amplitude",3,4660
0.6382357626112942,0.8046918767507003,0.6090966072622612,0.6894309406965302,0.6506372648303855,0.29659277502991543,0.12621807679730618,606.9603621214245,0.25520521178668776,0.6,"ic_left_delta_mean,ic_left_peak_amplitude,ic_right_peak_amplitude",3,4661
0.6577848234163903,0.7911161387631976,0.6332137104980086,0.7000554685009457,0.6532468429130146,0.3320525451435906,0.12621807679730618,606.9603621214245,0.25520521178668776,0.8,"ic_left_delta_mean,ic_left_peak_amplitude,ic_right_peak_amplitude",3,4662
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.02916557917531818,1068.4441291217404,0.14007878606070825,0.0,"abs_auc_activation,extrema_abs_slope,ic_left_auc_difference,ic_right_delta_mean,kurtosis_activation",5,4663
0.5603688041892676,0.6885925384646613,0.5388223391574847,0.5988935405367088,0.5587412475820897,0.39743842363011783,0.02916557917531818,1068.4441291217404,0.14007878606070825,0.6,"abs_auc_activation,extrema_abs_slope,ic_left_auc_difference,ic_right_delta_mean,kurtosis_activation",5,4664
0.5932853360875987,0.6902747321862945,0.5765513271506235,0.6228221809730432,0.5757877365797981,0.42100164201999013,0.02916557917531818,1068.4441291217404,0.14007878606070825,0.8,"abs_auc_activation,extrema_abs_slope,ic_left_auc_difference,ic_right_delta_mean,kurtosis_activation",5,4665
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.009185199510991882,672.4566178443217,0.219680647696058,0.0,"abs_auc_activation,ic_left_peak_amplitude,ic_right_kurtosis_activation",3,4666
0.5705831205831207,0.7001111111111111,0.5492860423874175,0.6083325026089936,0.5821585168054733,0.40240558290789663,0.009185199510991882,672.4566178443217,0.219680647696058,0.6,"abs_auc_activation,ic_left_peak_amplitude,ic_right_kurtosis_activation",3,4667
0.6344047239039614,0.6824898604458581,0.6256652615053638,0.6495503369535462,0.5856367176126651,0.5204351395537312,0.009185199510991882,672.4566178443217,0.219680647696058,0.8,"abs_auc_activation,ic_left_peak_amplitude,ic_right_kurtosis_activation",3,4668
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,-0.006911089246611152,674.4425648723306,0.2528921003037789,0.0,"abs_auc_activation,ic_right_delta_mean,ic_right_extrema_abs_slope",3,4669
0.4954847865695526,0.7418289723916323,0.4657878303340408,0.5552683780798371,0.5445841751886096,0.2994745484279835,-0.006911089246611152,674.4425648723306,0.2528921003037789,0.6,"abs_auc_activation,ic_right_delta_mean,ic_right_extrema_abs_slope",3,4670
0.5231164558695511,0.7115934065934064,0.4996819490071808,0.5705919329491881,0.5360261637247368,0.37827586205370156,-0.006911089246611152,674.4425648723306,0.2528921003037789,0.8,"abs_auc_activation,ic_right_delta_mean,ic_right_extrema_abs_slope",3,4671
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.012920491056648279,456.6219686745274,0.3122988834315672,0.0,"delta_mean,delta_variance",2,4672
0.6267712155546494,0.6954462595766945,0.6158396371776608,0.6471438101256934,0.5868782378603483,0.4516912971912183,0.012920491056648279,456.6219686745274,0.3122988834315672,0.6,"delta_mean,delta_variance",2,4673
0.6722263479874364,0.6757081686429512,0.6739757536994506,0.6715432676638443,0.5912639826267007,0.547364531998811,0.012920491056648279,456.6219686745274,0.3122988834315672,0.8,"delta_mean,delta_variance",2,4674
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.003992941788385831,909.4213534187002,0.15632078086887602,0.0,"abs_auc_activation,delta_variance,ic_left_peak_amplitude,ic_right_delta_mean",4,4675
0.5542230396230847,0.68225514509787,0.5328497252667383,0.5922280414620841,0.5564706262361561,0.4093349753539207,0.003992941788385831,909.4213534187002,0.15632078086887602,0.6,"abs_auc_activation,delta_variance,ic_left_peak_amplitude,ic_right_delta_mean",4,4676
0.5707174986986269,0.6738932096180983,0.5544291653341862,0.6005770020618219,0.5569261379276228,0.44979474546749876,0.003992941788385831,909.4213534187002,0.15632078086887602,0.8,"abs_auc_activation,delta_variance,ic_left_peak_amplitude,ic_right_delta_mean",4,4677
0.0,0.0,0.0,0.0,0.3697343401712868,0.0,0.03209022621823447,785.7367213592357,0.22901681173035443,0.0,"ic_left_delta_variance,ic_right_abs_auc_activation,ic_right_extrema_abs_slope,ic_right_extrema_line_length",4,4678
0.6893122243296343,0.719670542635659,0.6879074337878304,0.6962051313040751,0.6275074762293306,0.45765188832375747,0.03209022621823447,785.7367213592357,0.22901681173035443,0.6,"ic_left_delta_variance,ic_right_abs_auc_activation,ic_right_extrema_abs_slope,ic_right_extrema_line_length",4,4679
0.7073526728699142,0.6903851968137682,0.7169860162223449,0.6975842057570324,0.6133851738767391,0.5478489326552756,0.03209022621823447,785.7367213592357,0.22901681173035443,0.8,"ic_left_delta_variance,ic_right_abs_auc_activation,ic_right_extrema_abs_slope,ic_right_extrema_line_length",4,4680
